"","TCGA-3X-AAV9-01","TCGA-3X-AAVA-01","TCGA-3X-AAVB-01","TCGA-3X-AAVC-01","TCGA-3X-AAVE-01","TCGA-4G-AAZO-01","TCGA-4G-AAZT-01","TCGA-W5-AA2G-01","TCGA-W5-AA2H-01","TCGA-W5-AA2I-01","TCGA-W5-AA2I-11","TCGA-W5-AA2O-01","TCGA-W5-AA2Q-01","TCGA-W5-AA2Q-11","TCGA-W5-AA2R-01","TCGA-W5-AA2R-11","TCGA-W5-AA2T-01","TCGA-W5-AA2U-01","TCGA-W5-AA2U-11","TCGA-W5-AA2W-01","TCGA-W5-AA2X-01","TCGA-W5-AA2X-11","TCGA-W5-AA2Z-01","TCGA-W5-AA30-01","TCGA-W5-AA30-11","TCGA-W5-AA31-01","TCGA-W5-AA31-11","TCGA-W5-AA33-01","TCGA-W5-AA34-01","TCGA-W5-AA34-11","TCGA-W5-AA36-01","TCGA-W5-AA38-01","TCGA-W5-AA39-01","TCGA-W6-AA0S-01","TCGA-WD-A7RX-01","TCGA-YR-A95A-01","TCGA-ZD-A8I3-01","TCGA-ZH-A8Y1-01","TCGA-ZH-A8Y2-01","TCGA-ZH-A8Y4-01","TCGA-ZH-A8Y5-01","TCGA-ZH-A8Y6-01","TCGA-ZH-A8Y8-01","TCGA-ZU-A8S4-01","TCGA-ZU-A8S4-11"
"hsa-miR-380-5p",0.626590496790857,-0.141041659970247,1.00597036322167,-1.77671672640578,-1.5327237897594,0.294855583238004,-1.57487901657295,-2.6955147891214,-0.793531648738624,0.271180895390077,-2.10148387699396,-0.336657639241664,-2.93840311923694,-0.0790003060131122,-3.03393927127106,-1.80702529599264,-1.30426478295451,-0.55786312543149,-0.0514099861234116,1.3117492076794,0.235503008741137,0.50970181367445,-0.856456577371413,-3.20184724128957,-0.223939242872387,2.36469703213173,-0.364354524490068,-0.717367595255386,0.184962191615575,-2.74722806523565,-2.86451993369494,-1.55327808466985,-1.04690156229431,-2.71536019143328,-1.00568265696526,0.26718506033895,-1.02106378073119,-1.45020187043879,-0.419079712343017,-1.59812557673976,-0.319172388737181,-0.826253325438896,1.72683452734105,0.0795477748261079,0.473912964480476
"hsa-miR-380-3p",-0.29094734301717,-2.94839658202785,-0.830530904495453,-3.36167922712694,-3.11768629048056,-1.57961353467814,-2.31184461073916,-2.6955147891214,-3.11545974362599,-1.1693916959959,-2.10148387699396,-0.336657639241664,-2.93840311923694,-1.21650382976305,-3.03393927127106,-1.07005970182644,-1.78969161012475,-3.36521804748909,-2.85876490818102,0.574783613513195,-0.612493897813812,-3.39718878193407,-0.856456577371413,-3.20184724128957,-3.68337086150968,2.48755377991726,-1.10132011865627,-0.717367595255386,-1.40000030910558,-2.74722806523565,-1.27955743297378,-0.81631249050364,-2.63186406301547,-2.71536019143328,-0.520255829795015,-0.870318463410986,-1.7580293748974,-2.18716746460499,-0.419079712343017,-1.59812557673976,-3.48909739017949,-3.14818142032626,0.259708516913754,0.816513368992314,-0.604089547520797
"hsa-miR-381-5p",-0.29094734301717,-2.94839658202785,-0.17845420791576,-0.554324305069335,-3.11768629048056,1.47928015437543,-1.57487901657295,-2.6955147891214,-3.11545974362599,-2.39178411733235,-2.10148387699396,-0.336657639241664,-2.93840311923694,-3.53843192465041,-3.03393927127106,-1.80702529599264,-1.78969161012475,-3.36521804748909,-2.85876490818102,0.915820531348262,-1.34945949198002,-3.39718878193407,-0.371029750201171,-0.879919146402208,-0.513445860067372,1.39640589185907,-1.10132011865627,-1.45433318942159,0.184962191615575,-2.74722806523565,-0.542591838807573,0.0316844160513099,-1.04690156229431,-2.71536019143328,-1.74264825113146,-3.19224655829835,0.904935637825032,-1.45020187043879,-2.00404221306417,-0.861159982573551,-0.681742468121889,-3.14818142032626,-1.02039940227898,-0.768449131728842,-1.45208645407575
"hsa-miR-381-3p",6.36408639606904,5.95548526370833,6.36633463976514,5.73898311187826,4.41369517003575,9.20692837664404,5.15031680065371,5.77616042527065,3.8503245410361,6.84741659169065,5.67330318260721,6.01501779903975,4.11687931626425,6.32420543290838,4.94905430342325,5.57667899648141,5.838207005747,5.55066133134668,6.07492574677122,9.96093351814941,5.5773306610662,6.02697750688403,6.63699862355476,4.12906963682505,5.7067980946905,8.33687908799197,5.93942622368704,6.07183998009196,7.3358377390549,5.61471570849959,6.20425834429048,7.7267193297516,4.86798182406774,6.01595883959178,5.31263418436973,7.11950175670661,7.36867509794579,5.50166563388812,6.8320081419939,5.50690989395853,5.83957753714845,5.57633243279369,7.96055617936433,8.00831287005739,6.2469653899411
"hsa-miR-382-5p",4.4033138001948,2.66631326208736,4.56668531769615,3.48381082381744,3.22216371240407,6.15960451121945,3.50407232482187,4.4440365632774,2.16994247523626,4.73405981564584,2.65340362516951,3.36378207889943,2.84295659428772,4.59599439557052,2.84870377809078,3.17786781161715,4.11238196918599,3.73281403547143,3.48108509470361,7.95387312383289,3.77982352496495,3.78272030808087,4.64816381503214,2.2900058550401,4.0377283271975,7.0614327815094,3.7566608764713,4.3444086023313,5.14946351039419,3.13541498412619,4.0779945716443,5.22370318834424,3.25077898634637,3.16728285792856,2.69475706117584,5.28753370573075,5.12053249765263,3.64572254955975,4.93063153905788,4.01658426737545,3.73007113028267,3.35961321987244,6.00355291946547,6.32113376139587,4.30813449239076
"hsa-miR-382-3p",2.6888747750452,0.752043136113242,2.62890071414184,1.03063819565182,0.582753427660533,3.4936354473525,1.77561823051118,1.39194805212894,-1.53049724290483,2.6526100020261,0.220444217893402,1.53781147867448,-0.131048197179336,1.41576438573647,0.135985730171247,0.695475044536538,0.932774414346339,1.38966945467437,-0.0514099861234116,4.76065015882453,1.31350552074241,1.7320942350109,2.03106869337017,-0.879919146402208,0.564556651933901,3.86152862257422,1.01415709876366,1.48426626591426,1.87301818530083,0.0601268568219541,1.99346106143264,1.81595572499587,-0.309935968128108,1.37210264981706,1.19595120420439,2.83012125473011,1.51498911950902,0.871726224448577,1.83726004091677,0.723802518147605,-0.319172388737181,0.552258297814834,3.55594996813747,3.01814723016196,1.43543881666584
"hsa-miR-383-5p",-3.46087234445948,-0.141041659970247,1.22009516857452,-1.77671672640578,-0.795758195593197,-1.57961353467814,-0.726882110018005,0.474410212320916,1.27685767915277,0.77814088410996,2.42207807906305,1.53781147867448,-2.93840311923694,2.01615692702723,-0.226584349213461,2.94786220617082,-2.52665720429096,-0.195293046046781,2.42663731068123,-3.33210698209532,0.766017725439917,2.21752106218114,0.281046946378522,-0.879919146402208,2.50645369737033,1.12077144924564,2.73998213532467,0.661144027998343,-2.98496280982674,2.5381741536266,-1.27955743297378,-3.138240585391,-1.04690156229431,-2.71536019143328,0.131820866784678,2.29960653803133,-3.34299187561855,-3.77212996532615,-1.26707661889797,1.94619493948405,-1.90413488945834,-1.5632189196051,-0.368322705699288,-3.0903772266162,3.21467013780906
"hsa-miR-383-3p",-3.46087234445948,-2.94839658202785,-3.63788582655306,-3.36167922712694,-3.11768629048056,-3.16457603539929,-3.89680711146032,-2.6955147891214,-3.11545974362599,-3.97674661805351,-0.516521376272804,-1.92162013996282,-2.93840311923694,-1.95346942392925,-3.03393927127106,-3.3919877967138,-4.11161970501211,-1.78025554676794,-2.85876490818102,-3.33210698209532,-2.93442199270117,-3.39718878193407,-3.17838467225878,-3.20184724128957,-3.68337086150968,-3.12715606419795,-2.68628261937743,-3.03929569014275,-2.98496280982674,-2.74722806523565,-2.86451993369494,-3.138240585391,-2.63186406301547,-2.71536019143328,-3.32761075185262,-3.19224655829835,-3.34299187561855,-3.77212996532615,-3.58900471378533,-3.18308807746091,-3.48909739017949,-3.14818142032626,-3.82775432433658,-3.0903772266162,-3.77401454896311
"hsa-miR-340-5p",4.79179308799077,4.32772782324639,3.50166552584574,2.41968048639772,2.6636734230441,2.85779177762916,3.04570739387892,2.7307499655807,3.25957968772094,4.6416388842051,4.08834068188606,3.85973957356184,2.9442399301249,4.71423350779984,3.0745851855071,4.57955575723697,4.71810303007394,3.23469479469803,4.37963983114406,3.58675625517927,2.27503137292777,4.10265710514914,4.11623607663285,3.39806560089756,3.89405796652606,3.64102826057898,4.69742167309662,3.06922876663542,4.5307370284573,4.39232328716314,3.28522718580975,4.11914725730165,4.05463646416775,3.79243444876541,4.35186934765283,3.62793240411684,2.63428804788136,3.28315247017504,3.32985852348927,3.4462685426187,2.70072716870052,3.26120951581144,4.79795451872788,3.2134035215609,4.62259023221875
"hsa-miR-340-3p",2.60521684599829,3.76584893563827,2.77150510958464,2.06458552757516,3.07213826839946,1.87981808395916,2.73254950861929,3.53330390137448,2.43912910805165,2.46619687779522,3.57094146497754,3.43593186465526,3.08396469379151,3.0909246954292,3.23284726942384,4.18544103132195,3.55371621217306,2.86360064300679,4.37963983114406,2.09415777260677,1.58913996335584,3.87893562334017,3.71643309104917,3.45636424146222,3.53579765895248,2.80358127336494,3.94307400070218,1.91490062024413,3.39007662152019,4.65365137104653,3.11275998980498,2.88412722763745,4.26295370029247,3.55142634926162,3.51787929909176,2.83012125473011,2.48989813854619,3.21655472144602,3.20541115256478,2.48933726451058,2.39354565918235,2.46652842378895,2.74210128399436,2.84036011094668,3.80341427907264
"hsa-miR-330-5p",5.02696768936357,2.3370056368344,4.06947330552783,4.84289191712226,4.23104186375052,4.3030295146837,2.97355760812309,3.23522254844149,4.89016480556789,3.5546348424628,1.35794774164334,4.00911719760007,3.85601274711317,2.24292778887425,3.56597357091606,2.22272204740141,4.6925113161712,4.84910107331167,1.99921608694656,4.06877245418686,3.88575696971401,2.97785064941286,3.36077413884926,4.18185705118448,2.42515359526848,3.47275677798918,2.17169837575014,4.01598674535844,2.5696260418509,1.34023477601469,4.27503141870386,4.02163075138739,4.28699917425912,5.11118829585763,3.30174586822699,4.22560595658755,3.83691721439638,4.16450797367642,4.00345232348275,3.47512340529088,4.54982159911281,4.335634356938,3.8796048077443,4.18574717865803,2.29207464149466
"hsa-miR-330-3p",1.58352177489897,0.511035036609447,1.00597036322167,0.886248286316646,0.582753427660533,1.69340495972828,0.495510311318443,0.474410212320916,2.16994247523626,0.667109571721216,-0.516521376272804,0.400307954924542,1.1490597220134,0.985130031406603,0.135985730171247,0.0674438219234958,2.39617493518658,1.76406496945587,0.600666710456282,0.127324636541974,1.31350552074241,0.303250936207024,0.522055045882317,0.705043354318947,0.0170688566314082,0.779734531410573,-1.10132011865627,1.60456049963198,0.474468808810559,-0.425299970348288,1.99346106143264,0.949222255859337,0.538060938426842,0.454564810009028,1.19595120420439,1.45160963147638,0.904935637825032,1.08585102980142,0.934557242271684,0.904374763789426,0.598365451070846,1.60670608183721,1.30152869260838,0.610062491524888,0.869841640811615
"hsa-miR-328-5p",-3.46087234445948,-2.94839658202785,-3.63788582655306,-3.36167922712694,-0.795758195593197,-3.16457603539929,-3.89680711146032,-2.6955147891214,-3.11545974362599,-3.97674661805351,-2.10148387699396,-1.92162013996282,-2.93840311923694,-3.53843192465041,-3.03393927127106,-3.3919877967138,-4.11161970501211,-3.36521804748909,-2.85876490818102,-1.74714448137417,-2.93442199270117,-3.39718878193407,-3.17838467225878,-3.20184724128957,-3.68337086150968,-3.12715606419795,-1.10132011865627,-3.03929569014275,-1.40000030910558,-1.16226556451449,-2.86451993369494,-3.138240585391,-2.63186406301547,-2.71536019143328,-3.32761075185262,-3.19224655829835,-3.34299187561855,-3.77212996532615,-3.58900471378533,-3.18308807746091,-1.90413488945834,-3.14818142032626,-3.82775432433658,-3.0903772266162,-3.77401454896311
"hsa-miR-328-3p",3.25337317320664,4.64406045524023,4.3789224611335,6.02848972907324,5.08688485376864,4.31923974186496,4.54198474111794,5.39724235179846,5.33162348258367,3.01193806871866,5.42989758352235,4.2682044189172,5.39698723545698,5.10902650180451,4.96041416558779,5.91407389271454,5.41390110408296,4.28583364368983,5.37485476857869,4.69579901447456,4.14239360434966,5.1612319313346,4.02128767257759,4.49163971620975,5.45873619579287,4.03271527258044,5.80957240750974,4.25532505874888,3.67324867292506,6.46466022931035,4.82896702380439,4.06143175944536,5.07549506906541,4.66834410104077,3.96700999703901,4.00742578653802,4.84188346728973,3.46627477399893,5.60821197932472,4.16564007677016,4.45926984140518,3.35961321987244,3.5731251119456,4.20424352227542,5.62472914297508
"hsa-miR-342-5p",2.32048736906518,2.40915542259023,1.49139719039191,0.886248286316646,3.18609445769654,2.04487733022966,1.52945764324178,2.66203721549669,5.38836599436976,2.59310899027744,2.65340362516951,1.9852704556457,2.27105024639201,2.80141807823422,3.53591633705988,2.53874954084908,1.44296914666552,2.24949179662611,2.81366043379048,2.39581347246788,1.82046550946229,2.53354855562882,1.21393275051998,2.00760612433938,2.09798885201498,1.62773143796552,2.52317074625152,3.26448505803435,1.76992469233673,2.74462503109402,1.2229429075554,2.5896798691722,2.123023439148,2.23883611895359,3.21154805925541,2.69039649106349,1.8664614900104,1.65413478937595,1.83726004091677,1.94619493948405,1.86845461443859,1.09974609311733,2.43903221635832,3.05936989288848,2.29207464149466
"hsa-miR-342-3p",8.51174851759926,6.76068723052249,6.86096337997867,5.02633805821819,6.86673216832058,6.86471119156895,6.11022015543365,5.77616042527065,9.21068881757957,7.18627402152728,5.69941602292634,6.12822840948774,5.58123313360627,6.39673312495329,7.25261849033689,5.99387460392766,4.98904263399308,6.08393059788634,5.97728544687705,6.13345942271408,4.99039051090461,6.128332027161,7.41687280919026,6.96180243472625,6.25179418809401,5.6834155705432,5.67566115435781,6.93368409592354,5.22935631097403,5.64078922010949,5.09548199837315,6.01404425691558,5.87196167498028,6.85639245207026,7.56796453052806,6.14537534369416,5.90730654228778,5.94725885561593,4.97704932438576,5.34438892859948,5.20090058123995,5.68786893473181,7.35401911447222,6.55887895090111,6.11015597014533
"hsa-miR-337-5p",-1.13894424957212,-1.36343408130669,-3.63788582655306,-3.36167922712694,-3.11768629048056,-3.16457603539929,-1.57487901657295,-2.6955147891214,-1.53049724290483,-1.65481852316615,-2.10148387699396,-1.92162013996282,-2.93840311923694,-1.21650382976305,-3.03393927127106,-3.3919877967138,-4.11161970501211,-3.36521804748909,-1.27380240745986,0.127324636541974,-1.34945949198002,-1.81222628121291,-3.17838467225878,-3.20184724128957,-1.36144276662232,0.332275554439352,-2.68628261937743,-1.45433318942159,-1.40000030910558,-2.74722806523565,-1.27955743297378,-3.138240585391,-1.04690156229431,-1.13039769071213,-3.32761075185262,-1.60728405757719,-3.34299187561855,-3.77212996532615,-2.00404221306417,-0.861159982573551,-3.48909739017949,-3.14818142032626,-3.82775432433658,-3.0903772266162,-2.18905204824195
"hsa-miR-337-3p",4.90981506234774,4.83950597736358,5.83175599068646,3.98704892710414,3.93759614502063,6.22559292080089,4.75782891706765,5.54765919435155,2.8152775939369,5.14995785478968,5.41421596129008,4.89855882245237,3.90708693170744,5.40114728966428,4.06409281168946,4.90722022167348,4.01250160681707,4.61777552720522,5.07787303082155,5.74203448065718,4.730913924484,5.64447036970315,5.76119454205592,4.46348867589561,5.94051062850377,7.21824918251985,5.4481437008435,5.67838073292365,5.51089221706043,5.20113916634903,4.93637996622537,4.40865387449663,4.76901537326671,3.82379861967475,4.78613141419657,5.79359537870499,5.53045223689682,4.09205617932813,5.54285224682346,3.19195135388601,5.17978759408675,4.36751841795778,5.96503596996448,5.87251877872106,5.45239764382568
"hsa-miR-323a-5p",-3.46087234445948,-2.94839658202785,-3.63788582655306,-3.36167922712694,-3.11768629048056,-0.357221113341689,-3.89680711146032,-0.373586694234034,-3.11545974362599,-3.97674661805351,-2.10148387699396,-1.92162013996282,-2.93840311923694,-1.95346942392925,-3.03393927127106,-3.3919877967138,-2.52665720429096,-3.36521804748909,-2.85876490818102,-0.162181980653011,-2.93442199270117,-3.39718878193407,-3.17838467225878,-3.20184724128957,-2.09840836078853,0.332275554439352,-2.68628261937743,-3.03929569014275,-1.40000030910558,-2.74722806523565,-2.86451993369494,-3.138240585391,-2.63186406301547,-2.71536019143328,-3.32761075185262,-3.19224655829835,-1.7580293748974,-3.77212996532615,-1.26707661889797,-3.18308807746091,-3.48909739017949,-3.14818142032626,-2.24279182361543,-3.0903772266162,-3.77401454896311
"hsa-miR-323a-3p",2.37201766970526,0.511035036609447,2.77150510958464,2.5209638222349,0.341745328156738,5.5869680236898,0.0100834841482012,2.25868152126548,-3.11545974362599,1.85614339611123,1.98597896425638,2.16584270128752,-0.616475024349577,1.81912007996767,0.135985730171247,1.89341442214845,2.03812741449257,0.882709465954492,0.841674809960076,5.10668487048294,1.82046550946229,1.64720533742439,2.54953578230442,-0.0319222398472586,1.52608250411927,6.28435492381413,1.83727933667958,2.2461065287195,4.46624830200559,0.422696936206662,3.36429875680095,3.68193837702418,1.45559877823487,2.14262080369429,1.06470667092614,2.69039649106349,3.83691721439638,2.49465657536875,4.14570490644051,1.57179942470256,1.86845461443859,1.09974609311733,4.32706378471552,4.25835092761487,1.65225020573899
"hsa-miR-326",1.29401515770399,0.221528419414462,1.31631048383382,2.31074611484456,1.63720121168291,0.294855583238004,0.495510311318443,1.39194805212894,2.01382327331898,0.881234377074063,2.65340362516951,1.24830486147949,1.81648438292653,1.67102144097854,1.48962268478595,1.81746556891515,1.01766331193285,3.5536451897855,1.53355251459774,-0.524752060037719,2.73800334927032,2.02907597276803,-0.371029750201171,0.705043354318947,2.29390906199023,1.82704024618893,1.83727933667958,0.86759490546577,1.26296470361685,1.64508935754311,-0.0571650116373309,2.21931141922708,1.61606345042812,0.09199473062432,0.131820866784678,1.05568095514524,-0.173066874176241,0.982757536837321,1.45538940557312,0.904374763789426,1.03446456587752,-1.5632189196051,0.0791362712719331,2.11907613901275,1.27037957039534
"hsa-miR-151a-5p",5.40640639525018,7.42338006231007,6.2278474442987,7.54896350334269,6.36814301822135,6.17304586659321,6.12417282744389,6.66423477120093,5.29816818539819,6.23878638169215,6.479716704931,6.40480934715948,6.85763648959283,6.6277311579957,6.3519231293704,6.56656491871721,7.77140536342806,6.72885963818281,6.95661838763252,6.56724994082779,7.04999646609996,6.47163377284093,6.58814423634009,6.91319640887214,6.62155080807199,7.18004474494286,6.77109825969511,5.6852181629772,6.74125534950546,6.57244405571134,7.22161629133237,6.62828832320786,6.11296977448408,6.64877446357477,6.34304549726582,6.49600375083483,6.1388075560472,6.79677618917594,7.08959542531413,6.56006331665159,7.49887713411666,6.50466355267572,6.79338178893806,6.60832744015414,6.46319541179191
"hsa-miR-151a-3p",10.0363557861826,10.7305336051245,9.96608816975597,11.609729606729,10.2405528099456,10.0263289049472,10.1993315085938,10.6335807694475,9.53805713579544,10.3027914201936,9.98697312649227,9.81520455913605,10.2341806520722,10.3782872883262,10.1336356807171,10.1392718094132,11.5642546527857,10.8055676805116,10.1765497016434,10.817084415004,11.3331693988045,10.1171554294233,9.80371763469798,9.99644431380264,9.90428947209979,10.763393227155,10.3247698804232,10.1497566720476,10.2669633476697,10.1991299686514,10.9830268431576,10.4250748734953,10.1102348067628,10.162499064697,9.49316654956647,10.964073575919,9.97653912975725,11.0306388089566,10.5722059167791,10.5163759310531,11.5857548730828,10.3997975462208,10.6686625847815,10.5852490773192,10.4730970653585
"hsa-miR-135b-5p",5.27044668656558,1.13906625922249,4.88175042629016,6.31604041451407,0.78920430512796,5.27421581717897,4.86141610326641,2.16246620600618,0.791430851982532,3.12128546490702,-0.516521376272804,0.400307954924542,2.84295659428772,1.10542426512432,0.425492347366232,-3.3919877967138,7.09966024246989,6.34386576506125,0.600666710456282,3.40936000430582,7.56840981136557,1.7320942350109,5.81879480867885,6.15350385513524,1.44591215543528,4.84438748975283,-1.10132011865627,4.72225554230173,4.04846019171071,-0.425299970348288,-0.542591838807573,-0.330885663333398,0.827567555621827,4.50380832902888,4.57325605612813,1.05568095514524,6.46597229930071,6.78341780632092,4.26274432763073,6.27839136982524,6.42827468929735,-1.5632189196051,7.73782381244774,4.90397621024265,0.749547407093904
"hsa-miR-135b-3p",-0.00144072582218536,-2.94839658202785,0.269004769055462,-0.554324305069335,-3.11768629048056,-1.57961353467814,-3.89680711146032,-2.6955147891214,-3.11545974362599,-0.806821616611196,-2.10148387699396,-1.92162013996282,-2.93840311923694,-3.53843192465041,-3.03393927127106,-3.3919877967138,0.532236484762611,-0.55786312543149,-2.85876490818102,-1.01017888720796,1.58913996335584,-1.81222628121291,-0.856456577371413,0.257584377347726,-3.68337086150968,0.332275554439352,-2.68628261937743,-1.45433318942159,-2.98496280982674,-2.74722806523565,-2.86451993369494,-3.138240585391,-2.63186406301547,-1.13039769071213,-1.00568265696526,-3.19224655829835,-1.02106378073119,0.620187457452612,-3.58900471378533,-0.375733155403309,0.417793205429025,-3.14818142032626,2.19461348869187,-0.768449131728842,-3.77401454896311
"hsa-miR-148b-5p",0.626590496790857,1.13906625922249,0.449577014697283,0.545211368481579,0.78920430512796,1.35898592065772,0.961173883667255,0.474410212320916,0.791430851982532,1.23270674757544,1.35794774164334,0.400307954924542,0.762036598904152,-0.0790003060131122,-0.712011176383702,0.308451921427291,1.01766331193285,-0.195293046046781,1.664797047876,0.574783613513195,2.0197743176857,-0.227263780491756,0.522055045882317,1.44200894848515,0.564556651933901,0.779734531410573,-0.364354524490068,1.04816715110759,-0.177607887769134,0.953211652905442,0.835919784446157,0.768650010217516,0.175490859042134,-0.393432096545922,0.920316761590966,0.895216282951991,0.563898719989965,0.871726224448577,1.62044865184362,0.904374763789426,1.15475879959523,1.60670608183721,1.84467101763491,0.610062491524888,0.31344829228723
"hsa-miR-148b-3p",6.32212586446093,6.61955949338762,6.08150299438903,7.67243191896965,7.74107180945486,7.15622451348234,6.94946679988959,6.35705326168276,6.75336281114901,7.33783662622069,6.65006018209514,6.28295100428638,6.64091281834307,6.98414960660442,6.87745271657239,6.89225795311587,7.70656299993653,7.60272865832361,6.88438648593148,7.71023639769837,6.42532756762115,6.99190473997041,6.57148475513807,6.56468166730929,6.61698169881854,7.13140996969199,7.09998700827104,6.58458579987071,7.17112026646194,6.77829274385942,7.85914101071505,8.24923828045138,8.16498673225169,6.39054831713787,6.57476436263341,7.90644353837525,6.53812208505654,6.8043543814707,8.58685666977997,7.96348059827987,7.0216667777384,7.64379540057243,7.04952980918661,6.99310210071564,7.09249166326309
"hsa-miR-331-5p",1.49332396592739,2.3370056368344,0.449577014697283,1.28217696264779,2.16771592838169,1.87981808395916,1.14758700789814,2.25868152126548,1.27685767915277,3.03448063736975,1.06844112444835,2.16584270128752,1.30952439420665,0.368458670958109,1.48962268478595,0.308451921427291,3.33959140682021,2.12663504884058,0.600666710456282,3.0077430207893,0.525009625936123,0.50970181367445,2.10701754660347,2.08355497757268,0.564556651933901,3.28223487193976,0.773148999259867,1.48426626591426,3.12356164695143,0.712203553401647,1.65904202236208,2.88412722763745,0.827567555621827,2.14262080369429,0.131820866784678,2.58911315522631,2.88582681487733,2.15860737223674,1.45538940557312,2.54483237710229,2.183327951792,1.09974609311733,3.2275281111646,1.66451027554726,1.08396644616446
"hsa-miR-331-3p",2.4698649931034,4.29000815729723,3.56178651828331,4.05617328775896,5.52255864574179,4.28663507643304,4.08618646323399,4.4440365632774,3.07436481525403,4.68503147971848,3.73140613717078,4.84656418481411,4.30000162008814,3.38043131262418,3.83642544831234,3.95674035751728,5.87279875378902,3.89216979520356,3.29098221132367,4.30451763844833,3.21532512680351,4.13419267858224,4.18793754198704,4.8803018000643,3.75125736612704,4.96560107672191,4.23258061789716,4.62604022704243,4.59246601820901,4.6364762272384,4.85657925501225,5.31708663491356,4.88383577526857,4.1048187709819,3.61490375348662,4.72064277793161,4.5087571657975,4.23349458386773,4.17254651865915,4.64346040983,4.16195430099943,4.39871303956138,3.83758159284859,4.31050220966598,3.44515397149905
"hsa-miR-324-5p",3.33354352189062,4.0628306733954,4.15001673283837,4.42622333226449,4.33352482135177,4.05459248506287,4.42060550230455,3.84364402198664,4.26824454884807,4.37640020744457,3.78115917236788,4.4534192913841,4.30000162008814,3.11977955810139,3.83642544831234,3.37619652806312,4.61969932601295,4.43568185243121,3.40802163251389,3.94401742317891,4.86647790721913,3.61403847348919,4.3838577519623,5.04132674218338,4.0377283271975,3.74320865538546,4.0819017053995,4.50759876974489,3.86052724111764,4.21855621942644,5.31040574880574,4.46908972835861,4.89951739750084,3.62448981145134,4.003306126262,4.83565943827154,4.21925054860252,4.59855744148107,4.83306005238748,3.68727664212249,5.06164939520375,3.32755201064014,3.90695529588925,4.32747528826969,3.60968974351094
"hsa-miR-324-3p",2.6888747750452,2.66631326208736,2.24475722280878,4.03920020915524,2.85959363301936,2.04487733022966,2.70310573072681,3.32685302390706,3.07436481525403,3.58549580616756,3.10796948863499,2.47069728281594,3.03887680426298,3.2559839416997,3.11580784823362,3.17786781161715,4.14104572743813,3.71159754956174,3.02387814118083,3.74470861495551,4.50020623493555,3.07854464903233,1.95089834468619,3.10193350688753,3.2824134231524,2.85012385930197,3.88357298895352,2.45255740618693,2.847927204338,3.88212855484396,3.47533006918969,3.23679884595592,4.33392022164662,2.49409317419567,2.55503229750922,4.15648159593273,2.72309731483922,3.36742138707265,3.82884780110057,2.83927973556754,3.73007113028267,1.8962126990322,2.74210128399436,3.41741741358249,3.98753668348137
"hsa-miR-338-5p",0.931445078319278,-0.626468487140488,2.83784760441334,2.74684522965123,2.6636734230441,4.16634084271532,3.45192104277076,-2.6955147891214,2.99306471315218,2.94211661922109,1.80540671861456,3.28783322566613,4.52920243084606,1.59085109229456,2.63848607070043,0.855939716729784,1.38023339131756,2.18937080418854,1.53355251459774,5.46555454375844,3.66549084948595,2.53354855562882,0.909078168991564,2.68079580807227,2.69166856983724,2.29910869050415,2.44300039756754,1.35302173263601,2.50689028650294,0.953211652905442,3.36429875680095,4.51281110578793,0.538060938426842,1.37210264981706,0.579279843755899,1.76194975208853,3.25692096656857,3.57659818890493,3.77731750046049,3.80559660931125,2.70072716870052,3.04164313855376,3.90695529588925,2.19502499224604,2.05887546520163
"hsa-miR-338-3p",8.70623213792045,8.10077129034432,9.58777351173819,9.62434054593714,9.33275174191509,11.230355512498,10.7941184451614,7.35841109240971,8.97233456116192,10.2908447734522,9.13393205860857,9.91561356037627,11.374975960701,8.30195262606126,9.62226210892349,7.89630154546717,7.4980207694247,8.5132161020702,8.58469670404638,11.7646493446094,10.4819797156951,9.03822104122925,7.72323648608734,9.57643526870608,9.22069921503646,8.51895257730816,9.22398533643341,8.55642800395888,8.70983034517321,8.19308553191032,9.82088590109121,11.0651838943065,7.81418534370108,7.83826910248308,8.043621376517,7.96825518925734,10.3403317524347,10.6399767263793,10.5953282771235,10.5428106777799,9.71287333819363,9.94374976589027,11.1261238163514,9.23520931859436,8.43939349189523
"hsa-miR-339-5p",4.69394576459262,5.18602973819308,5.12698576418303,4.80322769954875,4.44455613374051,5.38617074998395,4.84802672603923,3.99098573806182,5.0291984992059,5.13959734318396,3.73140613717078,5.11180286157463,5.40589278867888,3.331932794933,4.74084778833011,4.1078580903694,4.29352175812423,4.30011786969608,4.03605285512693,5.10668487048294,4.94209495386383,3.82197973852809,4.89307769029785,4.61193394992747,3.9090861757584,3.92812637130324,3.68875681196949,3.85552207316519,3.55419600128129,3.48159062526023,4.00584478588847,4.48381123406537,3.81107943283326,5.38792761697874,5.0430766549546,4.10237419059328,4.0407124168555,4.17623726625853,4.15918813580413,4.75354986154166,5.71791692999804,3.51003006242554,4.3571210185717,3.85213727872304,4.01388801042832
